scene	target	cand	class_1	repro	picked	max_secs	detail_1
i4-11-wick-long	opp_repro_52_lean	52	不一致	2 回の実行で同じ		0.0	fills[0].bar = 2(正解 3)
i4-11-wick-long	opp_repro_57_wondertrader	57	正解と一致	2 回の実行で同じ		0.0	
i4-11-wick-long	opp_repro_94_mote	94	不一致	2 回の実行で同じ		0.0	fills[1].price = 95.5(正解 95.0)
i4-11-wick-long	opp_repro_80_hummingbot	80	結果なし	結果なし		0.0	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): stop_window_bars: 足の安値の窓で置く逆指値の型が無い(17-24 行) / stop_mode: 足の安値の窓で置く逆指値の型が無い(三重の障壁は率の逆指値・利確・時間・追いかけの逆指値だけ: 17-24 行)
i4-11-wick-long	opp_repro_61_barter	61	不一致	2 回の実行で同じ		0.0	fills[0].bar = 2(正解 3)
i4-11-wick-short	opp_backtrader	2	正解と一致	2 回の実行で同じ	選んだ	0.006	
i4-11-wick-short	opp_backtesting	55	正解と一致	2 回の実行で同じ		0.018	
i4-11-wick-short	opp_vectorbt	73	結果なし	結果なし		0.0	adapter: vectorbt 1.1.0: stop_window_bars: stop_mode と同じ / stop_mode: 終値が前の足の安値・高値の水準を抜けたら次の始値で出る止めを探したが無い(sl_stop は約定値からの率だけ)。signal_func_nb で書く道はあるが、この adapter は書いていない
i4-11-wick-short	opp_pyalgotrade	122	正解と一致	2 回の実行で同じ		0.0	
i4-11-wick-short	opp_pybroker	4	正解と一致	2 回の実行で同じ		0.012	
i4-11-wick-short	opp_luczinsritter	16	正解と一致	2 回の実行で同じ		0.002	
i4-11-wick-short	opp_vnpy	20	正解と一致	2 回の実行で同じ		0.001	
i4-11-wick-short	opp_basana	1	結果なし	結果なし		0.0	adapter: Basana 1.11: allow_short: 空売りは Exchange の lending(create_loan で借りた base を売る: exchange.py 395-436 行)で、この adapter は借入の段取りを書いていない(道具に売り建ての注文そのものは無い)
i4-11-wick-short	opp_bt	5	正解と一致	2 回の実行で同じ		0.033	
i4-11-wick-short	opp_qtradex	72	結果なし	結果なし		0.0	adapter: QTradeX 1.8.0: allow_short: 売り建ての口を探したが無い(PaperWallet は現物の残高: perform_trade 99-127 行)
i4-11-wick-short	opp_ziplime	6	正解と一致	2 回の実行で同じ		5.841	
i4-11-wick-short	opp_qstrader	121	結果なし	結果なし		0.0	adapter: QSTrader 0.3.0: 戦略は AlphaModel が日付ごとに目標の重みを返す形で(qstrader/alpha_model/alpha_model.py 13・22 行)、合図の足の次の始値に注文を送る口・数量や名目額で建てる口・逆指値や指値の口を探したが無い。データは日足の CSV(CSVDailyBarDataSource)で、1 分・1 時間の足を受けない
i4-11-wick-short	opp_finmarketpy	54	結果なし	結果なし		0.0	adapter: finmarketpy 0.11.19: Backtest.calculate_trading_PnL(br, asset_a_df, signal_df, contract_value_df, run_in_parallel)(backtest/backtestengine.py 121 行)は価格の表と建玉の割合の表から収益率の系列を出す形で、注文(種類・値・数量・時刻)・約定の記録・決済ごとの損益を返す口を探したが無い
i4-11-wick-short	opp_pysystemtrade	3	結果なし	結果なし		0.0	adapter: PySystemtrade (commit 8958c49c): 注文の模擬は fill_list_of_simple_orders(list_of_orders, fill_datetime, market_price) に 1 つの値を渡す形(systems/accounts/order_simulator/fills_and_orders.py、SimpleOrder は整数の数量)で、足の OHLC を受けて次の足の始値で約定させる口・逆指値・時間切れの口を探したが無い(注文の模擬器は価格の系列 1 本の次の値で約定を決める: pandl_order_simulato
i4-11-wick-short	opp_qlib	21	結果なし	結果なし		0.0	adapter: Qlib (pyqlib 0.9.7): 注文は qlib.backtest.decision.Order(stock_id, amount, direction, start_time, end_time)(decision.py 37-62 行)で値・逆指値・時間切れの欄が無く、足は qlib の自前のデータの形(dump_bin で作る bin。配布物に CSV の読み口が無い: 項目 1 の記録)からしか読まない。メモリ上の足を渡す口を探したが無い
i4-11-wick-short	opp_hftbacktest	23	結果なし	結果なし		0.0	adapter: hftbacktest 2.4.4: 入力は板の深さと約定の事象(BacktestAsset.data、HashMapMarketDepthBacktest: hftbacktest/__init__.py 118・189 行)で、足(OHLC)を受ける口を探したが無い。足を事象に作り直すのは adapter の計算になる
i4-11-wick-short	opp_pytrendfollow	87	結果なし	結果なし		0.0	adapter: PyTrendFollow (commit 439232ae): trading.accountcurve.accountCurve(instruments, positions=..., panama_prices=...) は建玉の系列と価格の系列から収益の式 4 本を出す形で(項目 2 の記録)、注文・約定の記録・決済ごとの損益を返す口を探したが無い
i4-11-wick-short	opp_pybotters	12	結果なし	結果なし		0.0	adapter: pybotters 1.11.2: 取引所の API の client と DataStore だけで、バックテスト(模擬の時刻・注文・約定)の口を探したが無い(項目 0・1 の記録)
i4-11-wick-short	opp_freqtrade	75	結果なし	結果なし		0.0	adapter: Freqtrade 2026.8: Backtesting(config) は取引所の口を作り(optimize/backtesting.py 170 行 ExchangeResolver.load_exchange)、その初期化で ccxt の load_markets を呼ぶ(exchange/exchange.py 302・472・689-713 行 = ネットワーク)。外部に何も渡さない規則のもとで取引所の市場の情報なしに走らせる口を探したが無い
i4-11-wick-short	opp_pm_backtester	92	対応なし	2 回の実行で同じ		0.0	MarketSnapshot: ValueError: mid_price must be within [0, 1]
i4-11-wick-short	opp_rqalpha	53	結果なし	結果なし		0.0	adapter: rqalpha 6.4.0: allow_short: 株の口座は買い建てだけ(accounts は stock)
i4-11-wick-short	opp_pineforge	70	結果なし	結果なし		0.0	adapter: PineForge (commit 5e62602c, native C API): 項目 2 の driver(/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_2/drivers/i2drv70)と道具の clone(venvs/item_2/src/c70)が scratchpad から消えていて(他の役の容量の片付け。この役は消していない)、道具を呼べない。構築し直しはこの周の持ち越し
i4-11-wick-short	opp_quanttrader	68	不一致	2 回の実行で同じ		0.016	fills[0].bar = 2(正解 3)
i4-11-wick-short	opp_fast_trade	10	結果なし	結果なし		0.0	adapter: fast-trade 2.1.0: run_backtest(backtest, df=) は規則の表(enter / exit の条件)を OHLCV の表の全体に当てて評価し、取引は残高の全部を足の終値で行い、手数料は 1 つの comission の率(run_backtest.py 79・209 行、項目 2 の読み)。数量・名目額・注文の時刻・次の足の始値・指値・逆指値を渡す口を探したが無い
i4-11-wick-short	opp_qflib	62	不一致	2 回の実行で同じ		0.392	fills[0].bar = 4(正解 3)
i4-11-wick-short	opp_zipline_reloaded	18	正解と一致	2 回の実行で同じ		0.185	
i4-11-wick-short	opp_repro_67_lumibot	67	正解と一致	2 回の実行で同じ		0.0	
i4-11-wick-short	opp_repro_60_hikyuu	60	結果なし	結果なし		0.0	adapter: Hikyuu System(5a1dedbd)(再現): allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない
i4-11-wick-short	opp_repro_15_backtestingcore	15	正解と一致	2 回の実行で同じ		0.0	
i4-11-wick-short	opp_repro_8_opentrader	8	結果なし	結果なし		0.0	adapter: OpenTrader(8b8e2459)(再現): allow_short: 売り建ての口が無い(smart trade は entry の買いと take-profit の売りだけ: packages/backtesting/src/market-simulator.ts(8b8e2459) 71-91 行)
i4-11-wick-short	opp_repro_56_zvt	56	不一致	2 回の実行で同じ		0.0	fills[0].bar = 2(正解 3)
i4-11-wick-short	opp_repro_69_gobacktest	69	不一致	2 回の実行で同じ		0.0	fills[0].bar = 2(正解 3)
i4-11-wick-short	opp_repro_11_octobot	11	不一致	2 回の実行で同じ		0.0	fills[0].bar = 2(正解 3)
i4-11-wick-short	opp_repro_7_superalgos	7	不一致	2 回の実行で同じ		0.0	fills[0].bar = 2(正解 3)
i4-11-wick-short	opp_repro_52_lean	52	不一致	2 回の実行で同じ		0.0	fills[0].bar = 2(正解 3)
i4-11-wick-short	opp_repro_57_wondertrader	57	正解と一致	2 回の実行で同じ		0.0	
i4-11-wick-short	opp_repro_94_mote	94	不一致	2 回の実行で同じ		0.0	fills[1].price = 104.5(正解 105.0)
i4-11-wick-short	opp_repro_80_hummingbot	80	結果なし	結果なし		0.0	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): stop_window_bars: 足の安値の窓で置く逆指値の型が無い(17-24 行) / stop_mode: 足の安値の窓で置く逆指値の型が無い(三重の障壁は率の逆指値・利確・時間・追いかけの逆指値だけ: 17-24 行)
i4-11-wick-short	opp_repro_61_barter	61	結果なし	結果なし		0.0	adapter: barter-rs MockExchange(9770b27a)(再現): allow_short: 売り建ての建玉の型が無い(模擬の口座は残高だけ: barter-execution/src/exchange/mock/mod.rs(9770b27a) 283-340 行)
i4-11-refuse-stack	opp_backtrader	2	不一致	2 回の実行で同じ		0.01	変形を拒まずに通した
i4-11-refuse-stack	opp_backtesting	55	不一致	2 回の実行で同じ		0.038	変形を拒まずに通した
i4-11-refuse-stack	opp_vectorbt	73	結果なし	結果なし		0.0	adapter: vectorbt 1.1.0: stop_window_bars: stop_mode と同じ / stop_mode: 終値が前の足の安値・高値の水準を抜けたら次の始値で出る止めを探したが無い(sl_stop は約定値からの率だけ)。signal_func_nb で書く道はあるが、この adapter は書いていない
i4-11-refuse-stack	opp_pyalgotrade	122	不一致	2 回の実行で同じ		0.002	変形を拒まずに通した
i4-11-refuse-stack	opp_pybroker	4	不一致	2 回の実行で同じ		0.038	変形を拒まずに通した
i4-11-refuse-stack	opp_luczinsritter	16	結果なし	結果なし		0.002	対照 2: adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): stop_loss_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行)
i4-11-refuse-stack	opp_vnpy	20	不一致	2 回の実行で同じ		0.002	変形を拒まずに通した
i4-11-refuse-stack	opp_basana	1	不一致	2 回の実行で同じ		0.004	変形を拒まずに通した
i4-11-refuse-stack	opp_bt	5	結果なし	結果なし		0.033	対照 2: adapter: bt 1.2.3: stop_loss_pct: 指値・逆指値の注文の口を探したが無い(bt の取引は日時の値での数量: Strategy.transact)
i4-11-refuse-stack	opp_qtradex	72	結果なし	結果なし		0.001	対照 2: adapter: QTradeX 1.8.0: stop_loss_pct: 待つ注文(指値・逆指値)の口を探したが無い(合図は 1 本の足でだけ効く: backtest.py 55-96 行)
i4-11-refuse-stack	opp_ziplime	6	結果なし	結果なし		5.774	対照 2: adapter: ziplime 1.19.16: stop_loss_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない)
i4-11-refuse-stack	opp_qstrader	121	結果なし	結果なし		0.0	adapter: QSTrader 0.3.0: 戦略は AlphaModel が日付ごとに目標の重みを返す形で(qstrader/alpha_model/alpha_model.py 13・22 行)、合図の足の次の始値に注文を送る口・数量や名目額で建てる口・逆指値や指値の口を探したが無い。データは日足の CSV(CSVDailyBarDataSource)で、1 分・1 時間の足を受けない
i4-11-refuse-stack	opp_finmarketpy	54	結果なし	結果なし		0.0	adapter: finmarketpy 0.11.19: Backtest.calculate_trading_PnL(br, asset_a_df, signal_df, contract_value_df, run_in_parallel)(backtest/backtestengine.py 121 行)は価格の表と建玉の割合の表から収益率の系列を出す形で、注文(種類・値・数量・時刻)・約定の記録・決済ごとの損益を返す口を探したが無い
i4-11-refuse-stack	opp_pysystemtrade	3	結果なし	結果なし		0.0	adapter: PySystemtrade (commit 8958c49c): 注文の模擬は fill_list_of_simple_orders(list_of_orders, fill_datetime, market_price) に 1 つの値を渡す形(systems/accounts/order_simulator/fills_and_orders.py、SimpleOrder は整数の数量)で、足の OHLC を受けて次の足の始値で約定させる口・逆指値・時間切れの口を探したが無い(注文の模擬器は価格の系列 1 本の次の値で約定を決める: pandl_order_simulato
i4-11-refuse-stack	opp_qlib	21	結果なし	結果なし		0.0	adapter: Qlib (pyqlib 0.9.7): 注文は qlib.backtest.decision.Order(stock_id, amount, direction, start_time, end_time)(decision.py 37-62 行)で値・逆指値・時間切れの欄が無く、足は qlib の自前のデータの形(dump_bin で作る bin。配布物に CSV の読み口が無い: 項目 1 の記録)からしか読まない。メモリ上の足を渡す口を探したが無い
i4-11-refuse-stack	opp_hftbacktest	23	結果なし	結果なし		0.0	adapter: hftbacktest 2.4.4: 入力は板の深さと約定の事象(BacktestAsset.data、HashMapMarketDepthBacktest: hftbacktest/__init__.py 118・189 行)で、足(OHLC)を受ける口を探したが無い。足を事象に作り直すのは adapter の計算になる
i4-11-refuse-stack	opp_pytrendfollow	87	結果なし	結果なし		0.0	adapter: PyTrendFollow (commit 439232ae): trading.accountcurve.accountCurve(instruments, positions=..., panama_prices=...) は建玉の系列と価格の系列から収益の式 4 本を出す形で(項目 2 の記録)、注文・約定の記録・決済ごとの損益を返す口を探したが無い
i4-11-refuse-stack	opp_pybotters	12	結果なし	結果なし		0.0	adapter: pybotters 1.11.2: 取引所の API の client と DataStore だけで、バックテスト(模擬の時刻・注文・約定)の口を探したが無い(項目 0・1 の記録)
i4-11-refuse-stack	opp_freqtrade	75	結果なし	結果なし		0.0	adapter: Freqtrade 2026.8: Backtesting(config) は取引所の口を作り(optimize/backtesting.py 170 行 ExchangeResolver.load_exchange)、その初期化で ccxt の load_markets を呼ぶ(exchange/exchange.py 302・472・689-713 行 = ネットワーク)。外部に何も渡さない規則のもとで取引所の市場の情報なしに走らせる口を探したが無い
i4-11-refuse-stack	opp_pm_backtester	92	対応なし	2 回の実行で同じ	選んだ	0.0	MarketSnapshot: ValueError: mid_price must be within [0, 1]
i4-11-refuse-stack	opp_rqalpha	53	不一致	2 回の実行で同じ		0.009	対照: fills[0].bar = 2(正解 3)
i4-11-refuse-stack	opp_pineforge	70	結果なし	結果なし		0.0	adapter: PineForge (commit 5e62602c, native C API): 項目 2 の driver(/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_2/drivers/i2drv70)と道具の clone(venvs/item_2/src/c70)が scratchpad から消えていて(他の役の容量の片付け。この役は消していない)、道具を呼べない。構築し直しはこの周の持ち越し
i4-11-refuse-stack	opp_quanttrader	68	不一致	2 回の実行で同じ		0.016	対照: fills[0].bar = 2(正解 3)
i4-11-refuse-stack	opp_fast_trade	10	結果なし	結果なし		0.0	adapter: fast-trade 2.1.0: run_backtest(backtest, df=) は規則の表(enter / exit の条件)を OHLCV の表の全体に当てて評価し、取引は残高の全部を足の終値で行い、手数料は 1 つの comission の率(run_backtest.py 79・209 行、項目 2 の読み)。数量・名目額・注文の時刻・次の足の始値・指値・逆指値を渡す口を探したが無い
i4-11-refuse-stack	opp_qflib	62	不一致	2 回の実行で同じ		0.403	対照: fills[0].bar = 4(正解 3)
i4-11-refuse-stack	opp_zipline_reloaded	18	不一致	2 回の実行で同じ		0.309	対照 2: fills[1].price = 96.5(正解 98.0)
i4-11-refuse-stack	opp_repro_67_lumibot	67	不一致	2 回の実行で同じ		0.0	変形を拒まずに通した
i4-11-refuse-stack	opp_repro_60_hikyuu	60	不一致	2 回の実行で同じ		0.0	対照 2: fills[1].bar = 5(正解 4)
i4-11-refuse-stack	opp_repro_15_backtestingcore	15	不一致	2 回の実行で同じ		0.0	変形を拒まずに通した
i4-11-refuse-stack	opp_repro_8_opentrader	8	結果なし	結果なし		0.001	対照 2: adapter: OpenTrader(8b8e2459)(再現): stop_loss_pct: 逆指値の注文の型が無い(packages/backtesting/src/market-simulator.ts(8b8e2459) の約定は Market と Limit だけ: 108-166 行)
i4-11-refuse-stack	opp_repro_56_zvt	56	不一致	2 回の実行で同じ		0.0	対照: fills[0].bar = 2(正解 3)
i4-11-refuse-stack	opp_repro_69_gobacktest	69	不一致	2 回の実行で同じ		0.0	対照: fills[0].bar = 2(正解 3)
i4-11-refuse-stack	opp_repro_11_octobot	11	不一致	2 回の実行で同じ		0.0	対照: fills[0].bar = 2(正解 3)
i4-11-refuse-stack	opp_repro_7_superalgos	7	不一致	2 回の実行で同じ		0.0	対照: fills[0].bar = 2(正解 3)
i4-11-refuse-stack	opp_repro_52_lean	52	不一致	2 回の実行で同じ		0.0	対照: fills[0].bar = 2(正解 3)
i4-11-refuse-stack	opp_repro_57_wondertrader	57	不一致	2 回の実行で同じ		0.0	変形を拒まずに通した
i4-11-refuse-stack	opp_repro_94_mote	94	不一致	2 回の実行で同じ		0.0	対照: fills[1].price = 95.5(正解 95.0)
i4-11-refuse-stack	opp_repro_80_hummingbot	80	結果なし	結果なし		0.0	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): stop_window_bars: 足の安値の窓で置く逆指値の型が無い(17-24 行) / stop_mode: 足の安値の窓で置く逆指値の型が無い(三重の障壁は率の逆指値・利確・時間・追いかけの逆指値だけ: 17-24 行)
i4-11-refuse-stack	opp_repro_61_barter	61	不一致	2 回の実行で同じ		0.0	対照: fills[0].bar = 2(正解 3)
i4-12-maker-tp	opp_backtrader	2	結果なし	結果なし		0.0	adapter: Backtrader 1.9.78.123: maker と taker で違う手数料: 手数料は data feed ごとに 1 つ(brokers/bbroker.py 703 行 comminfo = self.getcommissioninfo(order.data))で、注文の種類で分ける口が無い
i4-12-maker-tp	opp_backtesting	55	結果なし	結果なし		0.0	adapter: backtesting.py 0.6.6: maker と taker で違う手数料: commission は 1 つ(Backtest(commission=)、_Broker の _commission)で、注文の種類で分ける口が無い / 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))
i4-12-maker-tp	opp_vectorbt	73	結果なし	結果なし		0.0	adapter: vectorbt 1.1.0: maker と taker で違う手数料: fees は 1 つの配列(注文の種類で分ける口が無い)
i4-12-maker-tp	opp_pyalgotrade	122	不一致	2 回の実行で同じ		0.0	fills[1].bar = 2(正解 3)
i4-12-maker-tp	opp_pybroker	4	結果なし	結果なし		0.0	adapter: PyBroker 2.0.1: maker と taker で違う手数料: fee_mode の関数が受ける FeeInfo は symbol・shares・fill_price・order_type(buy/sell)だけで、指値か成行かを受けない(common.py 249-262 行)
i4-12-maker-tp	opp_luczinsritter	16	結果なし	結果なし		0.0	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): maker_tp_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / exit_execution: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine
i4-12-maker-tp	opp_vnpy	20	結果なし	結果なし		0.0	adapter: VnPy 4.4.0 + vnpy_ctastrategy 1.4.1 (BAR): maker と taker で違う手数料: set_parameters の rate は 1 つ / 決済ごとの損益の口を探したが無い(engine.trades は約定、calculate_result は日次の損益)
i4-12-maker-tp	opp_basana	1	結果なし	結果なし		0.0	adapter: Basana 1.11: maker と taker で違う手数料: fee_strategy は 1 つ / 決済ごとの損益の口を探したが無い(残高の出入りだけ)
i4-12-maker-tp	opp_bt	5	結果なし	結果なし		0.0	adapter: bt 1.2.3: maker_tp_pct: 指値・逆指値の注文の口を探したが無い(bt の取引は日時の値での数量: Strategy.transact) / exit_execution: 指値・逆指値の注文の口を探したが無い(bt の取引は日時の値での数量: Strategy.transact) / maker_fee_pct: 指値・逆指値の注文の口を探したが無い(bt の取引は日時の値での数量: Strategy.transact) / 決済ごとの損益の口を探したが無い(get_transactions は約定の値と数量)
i4-12-maker-tp	opp_qtradex	72	結果なし	結果なし		0.0	adapter: QTradeX 1.8.0: maker_tp_pct: 待つ注文(指値・逆指値)の口を探したが無い(合図は 1 本の足でだけ効く: backtest.py 55-96 行) / exit_execution: 待つ注文(指値・逆指値)の口を探したが無い(合図は 1 本の足でだけ効く: backtest.py 55-96 行) / maker_fee_pct: 待つ注文(指値・逆指値)の口を探したが無い(合図は 1 本の足でだけ効く: backtest.py 55-96 行) / 決済ごとの損益の口を探したが無い(operation.profit は財布の価値の比)
i4-12-maker-tp	opp_ziplime	6	結果なし	結果なし		0.0	adapter: ziplime 1.19.16: maker_tp_pct: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / exit_execution: この adapter は成行だけを送る(ziplime.finance.execution の LimitOrder / StopOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_fee_pct: この adapter は成
i4-12-maker-tp	opp_qstrader	121	結果なし	結果なし		0.0	adapter: QSTrader 0.3.0: 戦略は AlphaModel が日付ごとに目標の重みを返す形で(qstrader/alpha_model/alpha_model.py 13・22 行)、合図の足の次の始値に注文を送る口・数量や名目額で建てる口・逆指値や指値の口を探したが無い。データは日足の CSV(CSVDailyBarDataSource)で、1 分・1 時間の足を受けない
i4-12-maker-tp	opp_finmarketpy	54	結果なし	結果なし		0.0	adapter: finmarketpy 0.11.19: Backtest.calculate_trading_PnL(br, asset_a_df, signal_df, contract_value_df, run_in_parallel)(backtest/backtestengine.py 121 行)は価格の表と建玉の割合の表から収益率の系列を出す形で、注文(種類・値・数量・時刻)・約定の記録・決済ごとの損益を返す口を探したが無い
i4-12-maker-tp	opp_pysystemtrade	3	結果なし	結果なし		0.0	adapter: PySystemtrade (commit 8958c49c): 注文の模擬は fill_list_of_simple_orders(list_of_orders, fill_datetime, market_price) に 1 つの値を渡す形(systems/accounts/order_simulator/fills_and_orders.py、SimpleOrder は整数の数量)で、足の OHLC を受けて次の足の始値で約定させる口・逆指値・時間切れの口を探したが無い(注文の模擬器は価格の系列 1 本の次の値で約定を決める: pandl_order_simulato
i4-12-maker-tp	opp_qlib	21	結果なし	結果なし		0.0	adapter: Qlib (pyqlib 0.9.7): 注文は qlib.backtest.decision.Order(stock_id, amount, direction, start_time, end_time)(decision.py 37-62 行)で値・逆指値・時間切れの欄が無く、足は qlib の自前のデータの形(dump_bin で作る bin。配布物に CSV の読み口が無い: 項目 1 の記録)からしか読まない。メモリ上の足を渡す口を探したが無い
i4-12-maker-tp	opp_hftbacktest	23	結果なし	結果なし		0.0	adapter: hftbacktest 2.4.4: 入力は板の深さと約定の事象(BacktestAsset.data、HashMapMarketDepthBacktest: hftbacktest/__init__.py 118・189 行)で、足(OHLC)を受ける口を探したが無い。足を事象に作り直すのは adapter の計算になる
i4-12-maker-tp	opp_pytrendfollow	87	結果なし	結果なし		0.0	adapter: PyTrendFollow (commit 439232ae): trading.accountcurve.accountCurve(instruments, positions=..., panama_prices=...) は建玉の系列と価格の系列から収益の式 4 本を出す形で(項目 2 の記録)、注文・約定の記録・決済ごとの損益を返す口を探したが無い
i4-12-maker-tp	opp_pybotters	12	結果なし	結果なし		0.0	adapter: pybotters 1.11.2: 取引所の API の client と DataStore だけで、バックテスト(模擬の時刻・注文・約定)の口を探したが無い(項目 0・1 の記録)
i4-12-maker-tp	opp_freqtrade	75	結果なし	結果なし		0.0	adapter: Freqtrade 2026.8: Backtesting(config) は取引所の口を作り(optimize/backtesting.py 170 行 ExchangeResolver.load_exchange)、その初期化で ccxt の load_markets を呼ぶ(exchange/exchange.py 302・472・689-713 行 = ネットワーク)。外部に何も渡さない規則のもとで取引所の市場の情報なしに走らせる口を探したが無い
i4-12-maker-tp	opp_pm_backtester	92	対応なし	2 回の実行で同じ	選んだ	0.0	MarketSnapshot: ValueError: mid_price must be within [0, 1]
i4-12-maker-tp	opp_rqalpha	53	結果なし	結果なし		0.0	adapter: rqalpha 6.4.0: maker_tp_pct: この adapter は成行だけを送る(逆指値の注文は道具に無い。LimitOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / exit_execution: この adapter は成行だけを送る(逆指値の注文は道具に無い。LimitOrder は在るが、決済の水準の管理と時間切れの取消を道具の口で書いていない) / maker_fee_pct: この adapter は成行だけを送る(逆指値の注文は道具に無い。LimitOrder は在るが、決済の水準の管理と時間切れの取消を道具の
i4-12-maker-tp	opp_pineforge	70	結果なし	結果なし		0.0	adapter: PineForge (commit 5e62602c, native C API): maker_tp_pct: この driver は要求を走らせる前に決めるので、約定を見てから置く注文(待つ指値・約定値からの逆指値・利確)を渡せない(道具の C API には LIMIT / STOP の trigger がある: 項目 2 の driver が使った) / exit_execution: この driver は要求を走らせる前に決めるので、約定を見てから置く注文(待つ指値・約定値からの逆指値・利確)を渡せない(道具の C API には LIMIT / STOP の tri
i4-12-maker-tp	opp_quanttrader	68	結果なし	結果なし		0.0	adapter: quanttrader 0.5.5: taker_fee_pct: 手数料・滑りの率を渡す口を探したが無い(backtest_brokerage.py 30-49 行: 銘柄の型ごとの固定の式、型の無い銘柄は価値の 1 bp) / maker_fee_pct: 手数料・滑りの率を渡す口を探したが無い(backtest_brokerage.py 30-49 行: 銘柄の型ごとの固定の式、型の無い銘柄は価値の 1 bp) / 決済ごとの損益を出す口を探したが無い(結果は df_trades の約定と df_positions)
i4-12-maker-tp	opp_fast_trade	10	結果なし	結果なし		0.0	adapter: fast-trade 2.1.0: run_backtest(backtest, df=) は規則の表(enter / exit の条件)を OHLCV の表の全体に当てて評価し、取引は残高の全部を足の終値で行い、手数料は 1 つの comission の率(run_backtest.py 79・209 行、項目 2 の読み)。数量・名目額・注文の時刻・次の足の始値・指値・逆指値を渡す口を探したが無い
i4-12-maker-tp	opp_qflib	62	結果なし	結果なし		0.0	adapter: qf-lib 4.0.7: maker_tp_pct: 指値の注文の型を探したが無い(order/execution_style.py の型は MarketOrder・MarketOnCloseOrder・StopOrder の 3 つ) / exit_execution: 指値の注文の型を探したが無い(order/execution_style.py の型は MarketOrder・MarketOnCloseOrder・StopOrder の 3 つ) / 手数料の模型は 1 つだけで、maker と taker に別の率を置く口が無い
i4-12-maker-tp	opp_zipline_reloaded	18	結果なし	結果なし		0.0	adapter: zipline-reloaded 3.1.1: 手数料は set_commission の 1 つだけで、maker と taker に別の率を置く口が無い / 決済ごとの損益を出す口を探したが無い(結果は transactions と portfolio_value)
i4-12-maker-tp	opp_repro_67_lumibot	67	不一致	2 回の実行で同じ		0.0	fills[1].bar = 2(正解 3)
i4-12-maker-tp	opp_repro_60_hikyuu	60	結果なし	結果なし		0.0	adapter: Hikyuu System(5a1dedbd)(再現): maker_tp_pct: 指値の注文が無い(hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 919-962 行) / exit_execution: 指値の注文が無い(hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 919-962 行)
i4-12-maker-tp	opp_repro_15_backtestingcore	15	結果なし	結果なし		0.0	adapter: BacktestingCore CandleSimulator(f8d81ee0)(再現): maker_tp_pct: 指値の注文が無い(合図は BUY / SELL / CLOSE / HOLD の 4 つで、約定は次の足の始値: backtest/src/candle_sim.rs(f8d81ee0) 525-530 行) / exit_execution: 指値の注文が無い(合図は BUY / SELL / CLOSE / HOLD の 4 つで、約定は次の足の始値: backtest/src/candle_sim.rs(f8d81ee0) 525-530 行)
i4-12-maker-tp	opp_repro_8_opentrader	8	結果なし	結果なし		0.0	adapter: OpenTrader(8b8e2459)(再現): taker_fee_pct: 手数料は 0 に固定(memory-exchange.ts 149-152 行 makerFee 0・takerFee 0) / maker_fee_pct: 手数料は 0 に固定(memory-exchange.ts 149-152 行) / 手数料は 0 に固定(memory-exchange.ts 149-152 行 makerFee 0・takerFee 0)
i4-12-maker-tp	opp_repro_56_zvt	56	結果なし	結果なし		0.0	adapter: zvt(8509990e)(再現): maker_tp_pct: 指値・逆指値の注文の型が無い(注文は long / short / close_long / close_short だけ: src/zvt/trader/sim_account.py(8509990e) 514-540 行) / exit_execution: 指値・逆指値の注文の型が無い(注文は long / short / close_long / close_short だけ: src/zvt/trader/sim_account.py(8509990e) 514-540 行) / 手数料の率は 1 つ
